what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1574609771719
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1574609771719
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1574609777087
closed,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1574609777087
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1574609779891
closed,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1574609779891
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1574609786888
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1574609786888
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1574609829230
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1574609829530
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1574609829613
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1574609900268
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1574609901872
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1574609910529
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1574609929967
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1574609930369
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1574609931320
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1574609977740
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1574610011732
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1574610014124
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1574634272501
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1574634280603
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1574634290794
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1574634551270
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1574634552408
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1574635605527
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1574635606707
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1574637906574
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1574637907414
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1574651182423
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1574651183436
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1574651199968
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1574651201019
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1574651352257
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1574651352519
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1574651352529
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1574651352779
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1574651355436
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1574651356902
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1574651360273
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1574651361443
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1574651362658
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1574651362658
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1574651364450
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1574694637697
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1574694639853
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1574798483868
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1574798485029
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1574798486148
started,bundle,org.eclipse.wst.jsdt.debug.core,2.0.101.v201201112313,"org.eclipse.wst.jsdt.debug.core",1574798486415
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1574798487884
stopped,bundle,org.eclipse.jst.ws.axis.creation.ui,1.0.700.v201104070312,"org.eclipse.jst.ws.axis.creation.ui",1574798491052
stopped,bundle,org.eclipse.jst.ws.axis.consumption.ui,1.0.505.v201004211805,"org.eclipse.jst.ws.axis.consumption.ui",1574798491116
stopped,bundle,org.eclipse.jst.ws.axis.consumption.core,1.0.407.v201104071820,"org.eclipse.jst.ws.axis.consumption.core",1574798491167
stopped,bundle,org.eclipse.jst.ws.axis2.creation.ui,1.0.104.v201004211805,"org.eclipse.jst.ws.axis2.creation.ui",1574798491321
stopped,bundle,org.eclipse.jst.ws.axis2.consumption.ui,1.0.103.v201004211805,"org.eclipse.jst.ws.axis2.consumption.ui",1574798491385
stopped,bundle,org.eclipse.jst.ws.axis2.creation.core,1.0.106.v201004211805,"org.eclipse.jst.ws.axis2.creation.core",1574798491642
stopped,bundle,org.eclipse.jst.ws.axis2.consumption.core,1.0.105.v201004211805,"org.eclipse.jst.ws.axis2.consumption.core",1574798491733
stopped,bundle,org.eclipse.jst.ws.axis2.ui,1.0.303.v201003110431,"org.eclipse.jst.ws.axis2.ui",1574798491884
stopped,bundle,org.eclipse.jst.ws.axis2.core,1.0.204.v201004211805,"org.eclipse.jst.ws.axis2.core",1574798491950
stopped,bundle,org.eclipse.jst.ws.cxf.creation.ui,1.0.100.v201104022153,"org.eclipse.jst.ws.cxf.creation.ui",1574798492023
stopped,bundle,org.eclipse.jst.ws.creation.ui,1.0.609.v201103082016,"org.eclipse.jst.ws.creation.ui",1574798492241
activated,perspective,org.eclipse.jst.j2ee.ui,,"org.eclipse.jst.j2ee.J2EEPerspective",1576285542878
started,bundle,org.eclipse.osgi,3.7.2.v20120110-1415,"org.eclipse.osgi",1576285542880
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110815-1438,"org.eclipse.equinox.simpleconfigurator",1576285542882
started,bundle,com.ibm.icu,4.4.2.v20110823,"com.ibm.icu",1576285542954
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1576285542956
