what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1578080207999
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1578080211048
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1578080211048
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1578080223854
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578080226495
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578080231011
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1578080231174
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1578080231213
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1578080234240
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1578080234240
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1578080244843
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1578080246625
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1578080249863
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1578080254137
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1578080256187
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578080259854
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578080262775
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1578080263038
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1578080263084
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1578080267354
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1578080267354
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578080278582
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578080291002
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1578080298299
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1578080317927
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578080334869
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578080342115
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578080354282
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578080356237
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1578080362615
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1578080375376
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578080378440
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578080381120
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1578080381250
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1578080381307
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1578080384295
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1578080384295
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1578080390408
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578080392613
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578080395295
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1578080395437
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1578080395485
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1578080398387
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1578080398388
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1578080420463
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1578080427090
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578080429577
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578080432715
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1578080432882
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1578080432927
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1578080436085
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1578080436085
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578080446123
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578080480128
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578080484304
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578080495958
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578080497822
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578080620401
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578080637590
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578080647511
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1578080649568
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578080650214
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578080656031
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1578080658066
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1578080682497
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578080685689
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578080689584
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1578080694519
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578080696588
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578080710591
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1578080714040
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1578080719026
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578080724416
