what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1574035424455
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1574035424455
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1574035424821
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1574035432959
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1574035432972
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1574035442256
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1574035454558
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1574035468136
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1574035497468
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1574035499738
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1574035502082
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1574035503155
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1574035513055
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1574035520684
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1574035530258
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1574035532794
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1574035533782
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1574035557255
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1574035569695
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1574035573530
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1574035600978
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1574035600990
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1574035619572
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1574035629615
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1574035631080
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1574035638972
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1574035652342
opened,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1574035652545
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1574035652623
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1574035661041
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1574035700035
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1574035706289
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1574035764787
activated,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1574035769418
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1574035770618
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1574035798263
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1574035802999
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1574035836524
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1574035844911
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1574035858083
activated,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1574035860468
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1574035862469
activated,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1574035863493
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1574035873056
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1574035875989
opened,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1574035876295
activated,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1574035876383
activated,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1574035878755
activated,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1574035885238
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1574035889248
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1574035910342
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1574035912329
activated,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1574035919395
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1574035930030
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1574035933043
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1574035934698
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1574035937238
