what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1578747815176
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578747823511
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578747827629
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1578747847284
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578747847401
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578747849272
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578747851437
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578747853684
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578747854951
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578747887441
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578747887652
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578747892798
activated,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1578747893033
executed,command,,,"AUTOGEN:::org.eclipse.core.runtime.xml.source.ruler.actions/org.eclipse.ui.texteditor.SelectRulerAction",1578747902729
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578748107753
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578748125128
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1578748203603
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1578748208041
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578748209761
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578748250335
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578748250370
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578748252651
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1578748253085
closed,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1578748253086
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1578748258666
activated,perspective,org.eclipse.jst.j2ee.ui,,"org.eclipse.jst.j2ee.J2EEPerspective",1578838502452
started,bundle,org.eclipse.osgi,3.7.2.v20120110-1415,"org.eclipse.osgi",1578838502454
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110815-1438,"org.eclipse.equinox.simpleconfigurator",1578838502455
started,bundle,com.ibm.icu,4.4.2.v20110823,"com.ibm.icu",1578838502532
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1578838502533
started,bundle,org.eclipse.core.contenttype,3.4.100.v20110423-0524,"org.eclipse.core.contenttype",1578838502534
started,bundle,org.eclipse.core.databinding.observable,1.4.0.I20110222-0800,"org.eclipse.core.databinding.observable",1578838502536
started,bundle,org.eclipse.core.expressions,3.4.300.v20110228,"org.eclipse.core.expressions",1578838502537
started,bundle,org.eclipse.core.filebuffers,3.5.200.v20110928-1504,"org.eclipse.core.filebuffers",1578838502538
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1578838502541
started,bundle,org.eclipse.core.jobs,3.5.101.v20120113-1953,"org.eclipse.core.jobs",1578838502542
started,bundle,org.eclipse.core.net,1.2.100.I20110511-0800,"org.eclipse.core.net",1578838502543
started,bundle,org.eclipse.core.resources,3.7.101.v20120125-1505,"org.eclipse.core.resources",1578838502544
started,bundle,org.eclipse.core.runtime,3.7.0.v20110110,"org.eclipse.core.runtime",1578838502546
