what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1578080736315
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1578080738782
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1578080738783
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578080744525
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578080793301
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1578080802481
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578080805199
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578080808285
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1578080808451
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1578080808501
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1578080810107
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1578080810107
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578080812648
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578080841232
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578080848698
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578080860120
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1578080867781
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578080870731
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578080873761
