what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.ws.service.policy,1.0.303.v201009221810,"org.eclipse.wst.ws.service.policy",1574123665996
started,bundle,org.eclipse.wst.command.env,1.0.409.v201004211805,"org.eclipse.wst.command.env",1574123666337
started,bundle,org.eclipse.wst.ws,1.1.203.v201004211805,"org.eclipse.wst.ws",1574123666337
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1574123669105
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1574123705183
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1574123705199
activated,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1574123710258
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1574123714200
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1574123715480
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1574123716759
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1574123847353
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1574123854045
opened,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1574123886548
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1574123886612
activated,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1574123886627
activated,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1574123947984
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1574123953093
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1574123953510
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1574123960727
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1574123963559
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1574123966947
activated,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1574123969851
activated,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1574123970652
closed,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1574123970652
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1574123972648
