what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.server.core,1.1.304.v20120208_1420,"org.eclipse.wst.server.core",1577555200476
started,bundle,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui",1577555200476
started,bundle,org.eclipse.wst.sse.core,1.1.602.v201112071516,"org.eclipse.wst.sse.core",1577555200477
started,bundle,org.eclipse.wst.sse.ui,1.3.2.v201201041522,"org.eclipse.wst.sse.ui",1577555200478
started,bundle,org.eclipse.wst.validation,1.2.303.v201202090300,"org.eclipse.wst.validation",1577555200478
started,bundle,org.eclipse.wst.web,1.1.501.v201201190400,"org.eclipse.wst.web",1577555200480
started,bundle,org.eclipse.wst.wsdl.validation,1.1.502.v201104071820,"org.eclipse.wst.wsdl.validation",1577555200482
started,bundle,org.eclipse.wst.xml.core,1.1.602.v201201091944,"org.eclipse.wst.xml.core",1577555200510
started,bundle,org.eclipse.wst.xsd.core,1.1.600.v201104070312,"org.eclipse.wst.xsd.core",1577555200512
started,bundle,org.eclipse.wst.xsl.core,1.1.100.v201102270516,"org.eclipse.wst.xsl.core",1577555200514
started,bundle,org.eclipse.wst.xsl.exslt.core,1.0.0.v201005240426,"org.eclipse.wst.xsl.exslt.core",1577555200515
os,sysinfo,,,"win32",1577555200537
arch,sysinfo,,,"x86_64",1577555200537
ws,sysinfo,,,"win32",1577555200537
locale,sysinfo,,,"en_GB",1577555200537
processors,sysinfo,,,"4",1577555200537
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1577555200537
java.runtime.version,sysinfo,,,"1.8.0_144-b01",1577555200537
java.specification.name,sysinfo,,,"Java Platform API Specification",1577555200537
java.specification.vendor,sysinfo,,,"Oracle Corporation",1577555200537
java.specification.version,sysinfo,,,"1.8",1577555200537
java.vendor,sysinfo,,,"Oracle Corporation",1577555200537
java.version,sysinfo,,,"1.8.0_144",1577555200537
java.vm.info,sysinfo,,,"mixed mode",1577555200537
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1577555200537
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1577555200537
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1577555200537
java.vm.specification.version,sysinfo,,,"1.8",1577555200537
java.vm.vendor,sysinfo,,,"Oracle Corporation",1577555200537
java.vm.version,sysinfo,,,"25.144-b01",1577555200537
started,bundle,org.eclipse.jst.ws.jaxws.dom.integration,1.0.101.v201201031437,"org.eclipse.jst.ws.jaxws.dom.integration",1577555253985
started,bundle,org.eclipse.jst.j2ee.ejb,1.1.505.v201202020200,"org.eclipse.jst.j2ee.ejb",1577555254061
started,bundle,org.eclipse.jst.ws.jaxws.dom.ui,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.dom.ui",1577555254066
started,bundle,org.eclipse.jst.j2ee.jca,1.1.501.v201111030500,"org.eclipse.jst.j2ee.jca",1577555254079
started,bundle,org.eclipse.jst.jee.ejb,1.0.301.v201007070821,"org.eclipse.jst.jee.ejb",1577555254125
started,bundle,org.eclipse.jst.jee.web,1.0.301.v201007070907,"org.eclipse.jst.jee.web",1577555254134
started,bundle,org.eclipse.jst.servlet.ui,1.1.502.v201202011054,"org.eclipse.jst.servlet.ui",1577555254178
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r372_v20111101-0700,"org.eclipse.ltk.core.refactoring",1577555266480
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring",1577555268844
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1577555269143
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1577555269206
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1577555269567
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1577555269799
started,bundle,org.eclipse.core.variables,3.2.500.v20110928-1503,"org.eclipse.core.variables",1577555270900
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1577555301862
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1577555305234
