what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578481984601
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578481998416
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578481999930
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578482001920
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578482016768
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578482018419
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578482023591
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578482025193
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578482032013
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578482033704
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578482041225
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578482042903
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578482052090
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578482055772
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578482063860
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578482065199
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578482070599
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578482072520
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578482075755
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578482076941
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578482083405
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578482085084
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578482088013
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578482089538
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578482119802
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578482121244
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578482128641
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578482129973
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578482137121
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578482138406
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578482145188
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578482145956
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578482151859
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578482153880
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578482162741
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578482165435
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578482173949
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578482176474
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578482220532
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578482222089
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1578482239310
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578482242720
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578482247902
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578482253612
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578482254944
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578482262293
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578482263245
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1578482270070
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578482274115
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578482287426
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578482292817
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578482314863
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578482319369
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578482331624
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1578482342147
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578482342998
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578482414251
