what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1574266508704
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1574266512840
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1574266517299
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1574266519250
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1574266627980
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1574285870470
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1574285893150
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1574285905176
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1574286303073
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1574286309835
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1574286312417
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1574286313307
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1574286553973
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1574286557626
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1574286579811
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1574286581834
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1574286581998
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1574286594280
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1574286617401
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1574286628344
