what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578391617777
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578391634645
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1578391636154
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1578391636154
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578391637667
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578391691725
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578391705435
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578391707992
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578391709486
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578391710612
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1578391745304
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578391775353
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578391782021
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1578391814476
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578391817962
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578391821048
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1578391821201
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1578391821244
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578391824422
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578391826049
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578391829397
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578391830895
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1578391834692
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1578391834692
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578391838297
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578391840406
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578391841999
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578391844036
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1578391856579
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578391860206
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578391863004
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1578391863175
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1578391863220
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578391866282
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578391867687
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1578391869269
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1578391869269
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1578391880132
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1578391891404
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1578391894111
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578391897115
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578391900249
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1578391900408
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1578391900450
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578391903198
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578391904239
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1578391906185
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1578391906185
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578391906841
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578391929593
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578391935223
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578391994080
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1578392009659
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578392013281
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578392016796
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1578392016999
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1578392017066
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578392019614
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578392021052
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1578392023464
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1578392023465
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1578392035659
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1578392035934
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1578392036345
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1578392036665
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1578392037398
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1578392038649
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1578392039837
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1578392040253
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1578392040672
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1578392049274
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578392052174
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578392055227
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1578392055396
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1578392055443
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578392058380
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578392059577
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1578392067357
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1578392067357
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578392119249
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578392125385
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578392127667
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578392425896
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578392495047
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578392516336
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578392541477
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578392543340
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578392547381
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578392549753
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1578392551174
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578392556360
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578392559665
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1578392559808
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1578392559856
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578392563216
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578392564404
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578392567128
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578392568161
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1578392569807
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1578392569807
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578392571861
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578392650234
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578392655150
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578392679307
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578392682299
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578392687487
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578392696663
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578392702952
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578392708846
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578392710958
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578392715914
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578392718587
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1578392718758
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1578392718806
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578392724642
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578392725727
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1578392728284
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1578392728284
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578392729169
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578392792112
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578392797439
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1578392800600
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1578392800781
