what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1577962061236
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1577962078734
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1577962091201
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1577962112054
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1577962171408
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1577962271553
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1577962351586
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1577962354642
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1577962356929
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1577962361828
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1577962363936
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1577962369443
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1577962370594
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1577962378050
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1577962465715
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1577962486878
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1577962503086
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1577962516714
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1577962544331
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1577962548173
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1577962568299
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1577962597413
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1577962611013
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1577962613559
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1577962614764
