what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.xsd,2.7.1.v20120130-0943,"org.eclipse.xsd",1577478143575
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r372_v20111101-0700,"org.eclipse.ltk.core.refactoring",1577478162189
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring",1577478163955
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1577478164221
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1577478164331
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1577478164724
started,bundle,org.eclipse.core.variables,3.2.500.v20110928-1503,"org.eclipse.core.variables",1577478166008
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit",1577478166679
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1577478195252
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1577478197108
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1577478203795
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1577478204071
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1577478204196
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1577478211036
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1577478229150
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1577478230257
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1577478849360
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1577478876623
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1577478983341
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1577478986110
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1577478998104
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1577479002966
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1577479068142
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1577479085631
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1577479176070
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1577479183774
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1577479192738
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1577479198123
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1577479203222
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1577479207421
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1577479210930
